,Date,Service,Departure station,Arrival station,Avg trip length,Number of trips scheduled,Number of trains cancelled,Number of trains delayed on departure,Avg delay of trains delayed on departure,Avg delay of all trains on departure,Number of trains delayed on arrival,Avg delay of trains delayed on arrival,Avg delay of all trains on arrival,Comments delay on arrival,Number of trains >15 min delay,Number of trains >30 min delay,Number of trains >60 min delay,% delay from external causes,% delay infrastructure cause,% delay traffic management cause,% delay rolling stock cause,% delay station management and reutilization of stock,"% delay because of accommodation of passengers (crowd, disability, connections)",Departure region,Arrival region,Departure station: Total travelers 2023,Departure station: Total travelers 2022,Departure station: Total travelers 2021,Departure station: Total travelers 2020,Departure station: Total travelers 2019,Departure station: Total travelers 2018,Arrival station: Total travelers 2023,Arrival station: Total travelers 2022,Arrival station: Total travelers 2021,Arrival station: Total travelers 2020,Arrival station: Total travelers 2019,Arrival station: Total travelers 2018
59,2018-01,National,ANGERS SAINT-LAUD,PARIS MONTPARNASSE,91,393,2,204,6.400490196,3.455754476,77,24.27424242,6.0728474,,35,19,4,37.5,37.5,8.928571429,5.357142857,8.928571429,1.785714286,Pays de la Loire,Ile-de-France,6781537.0,6269502.0,4662966.0,3433325.0,5739760.0,5372470.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
60,2018-01,National,PARIS MONTPARNASSE,ANGERS SAINT-LAUD,90,385,3,49,8.362585034,0.730104712,52,19.84358974,4.24943281,,22,8,1,21.42857143,23.80952381,21.42857143,23.80952381,9.523809524,0.0,Ile-de-France,Pays de la Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,6781537.0,6269502.0,4662966.0,3433325.0,5739760.0,5372470.0
61,2018-01,National,PARIS MONTPARNASSE,LAVAL,84,217,0,32,11.609375,1.455760369,66,15.13434343,5.82281106,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)",16,5,2,24.24242424,54.54545455,3.03030303,12.12121212,3.03030303,3.03030303,Ile-de-France,Pays de la Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,1585924.0,1476306.0,1117818.0,830231.0,1381878.0,1340455.0
62,2018-01,National,RENNES,PARIS MONTPARNASSE,99,599,4,238,7.589985994,3.0667507,148,18.50022523,5.850420168,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)",51,16,6,20.23809524,35.71428571,17.85714286,16.66666667,4.761904762,4.761904762,Bretagne,Ile-de-France,15169003.0,13921836.0,9619265.0,7431788.0,11588429.0,10418643.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
63,2018-01,National,METZ,PARIS EST,85,307,1,128,8.046614583,3.431263617,64,14.51614583,3.320098039,,17,8,0,18.91891892,8.108108108,37.83783784,29.72972973,2.702702703,2.702702703,Grand-Est,Ile-de-France,9407728.0,8302189.0,5959695.0,4687126.0,7600267.0,7035904.0,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0
64,2018-01,National,NANCY,PARIS EST,93,306,1,71,8.252347418,1.981857923,33,15.96212121,1.192568306,,13,5,0,21.05263158,21.05263158,36.84210526,10.52631579,5.263157895,5.263157895,Grand-Est,Ile-de-France,9228582.0,8320214.0,6402271.0,5160489.0,8098462.0,7582349.0,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0
65,2018-01,National,PARIS EST,NANCY,94,299,3,40,5.262083333,0.658051802,13,17.36153846,1.024155405,,7,4,0,10.0,10.0,20.0,50.0,10.0,0.0,Ile-de-France,Grand-Est,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0,9228582.0,8320214.0,6402271.0,5160489.0,8098462.0,7582349.0
66,2018-01,National,LYON PART DIEU,LILLE EUROPE,189,296,3,218,10.35810398,7.809613197,67,44.43731343,12.04897611,"Deux accidents de personne  se sont produits sur le secteur Nord, l’un à Fresnoy avec un train Eurostar le 16, et l’autre près de Lille Europe le 25 avec un train Ouigo. 
Aussi en matière de causes retards, le domaine « Externe réseau » est bien le plus marquant avec quasiment cinq points, représentant le tiers de l’irrégularité totale. Et pour les résultats composite et cinq minutes du mois, cela correspond à une baisse d’au moins deux points.
La cause des dérangements se place en seconde position mais avec un taux bien limité, exemple de l’Incident JIC* de Pierrefitte le 10 qui a concerné 14 TGV.",64,35,12,30.76923077,32.69230769,9.615384615,17.30769231,3.846153846,5.769230769,Auvergne-Rhone-Alpes,Hauts-de-France,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0,6721133.0,6056899.0,4337868.0,3303176.0,7754675.0,7696028.0
67,2018-01,National,PARIS GARE DU NORD,LILLE EUROPE,64,568,5,98,8.828911565,1.499230314,97,21.02491409,4.133274127,,40,15,6,38.0952381,21.42857143,9.523809524,21.42857143,9.523809524,0.0,Ile-de-France,Hauts-de-France,226768485.0,211698470.0,126621006.0,92233317.0,244744368.0,244465576.0,6721133.0,6056899.0,4337868.0,3303176.0,7754675.0,7696028.0
68,2018-01,National,BESANÇON FRANCHE-COMTÉ TGV,PARIS GARE DE LYON,131,205,3,27,6.514197531,0.50990099,15,25.29444444,1.401320132,,9,3,2,30.76923077,23.07692308,23.07692308,0.0,7.692307692,15.38461538,Bourgogne-Franche-Comte,Ile-de-France,739282.0,618834.0,501306.0,349723.0,657453.0,641643.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
69,2018-01,National,GRENOBLE,PARIS GARE DE LYON,183,245,0,37,8.027027027,1.212244898,23,46.31449275,6.123741497,Le 9760 heurte un chevreuil vers Le-Creusot-Montchanin-TGV,25,13,6,17.64705882,52.94117647,0.0,23.52941176,5.882352941,0.0,Auvergne-Rhone-Alpes,Ile-de-France,8121338.0,7993812.0,6150709.0,4781532.0,7796571.0,7057612.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
70,2018-01,National,NÎMES,PARIS GARE DE LYON,176,341,2,174,10.28266284,5.371238938,72,39.94976852,7.793854474,,59,32,12,18.75,40.625,17.1875,17.1875,1.5625,4.6875,Occitanie,Ile-de-France,4575772.0,4316299.0,3376038.0,2369197.0,3585941.0,3669749.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
71,2018-01,National,PARIS GARE DE LYON,GRENOBLE,180,262,0,40,9.715,1.226208651,40,34.38666667,6.618193384,,32,15,8,15.38461538,25.64102564,28.20512821,28.20512821,2.564102564,0.0,Ile-de-France,Auvergne-Rhone-Alpes,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,8121338.0,7993812.0,6150709.0,4781532.0,7796571.0,7057612.0
72,2018-01,National,PARIS GARE DE LYON,LE CREUSOT - MONTCEAU-LES-MINES - MONTCHANIN TGV,78,208,0,18,10.46574074,0.502804487,36,17.18009259,4.026282051,,14,8,0,20.0,32.0,24.0,20.0,4.0,0.0,Ile-de-France,Bourgogne-Franche-Comte,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,689875.0,653544.0,500230.0,393139.0,691000.0,688741.0
73,2018-01,National,PARIS GARE DE LYON,MÂCON LOCHÉ TGV,95,227,1,31,14.99731183,1.88620944,27,33.24382716,4.591814159,,23,13,3,12.0,44.0,4.0,36.0,4.0,0.0,Ile-de-France,Bourgogne-Franche-Comte,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,465175.0,440823.0,340147.0,241155.0,468049.0,431203.0
74,2018-01,National,PARIS GARE DE LYON,NÎMES,177,294,0,47,12.22801418,1.626247166,54,31.90154321,6.489739229,,38,19,8,20.0,32.0,20.0,20.0,8.0,0.0,Ile-de-France,Occitanie,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,4575772.0,4316299.0,3376038.0,2369197.0,3585941.0,3669749.0
75,2018-01,National,SAINT-ÉTIENNE CHÂTEAUCREUX,PARIS GARE DE LYON,168,118,0,12,6.373611111,0.575564972,13,30.64358974,4.12019774,,7,4,2,40.0,30.0,20.0,0.0,10.0,0.0,Auvergne-Rhone-Alpes,Ile-de-France,3966356.0,3685091.0,2678707.0,1776534.0,3728728.0,3387131.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
76,2018-01,International,FRANCFORT,PARIS EST,224,177,3,43,4.619767442,1.339750958,26,25.86153846,6.438984674,,25,6,1,30.76923077,15.38461538,23.07692308,15.38461538,7.692307692,7.692307692,International,Ile-de-France,,,,,,,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0
77,2018-01,International,MILAN,PARIS GARE DE LYON,439,95,1,79,5.829113924,4.962765957,34,41.40931373,17.09184397,,34,12,7,23.52941176,17.64705882,41.17647059,17.64705882,0.0,0.0,International,Ile-de-France,,,,,,,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
78,2018-01,International,PARIS GARE DE LYON,MILAN,394,94,0,27,11.2617284,2.997695035,22,55.68181818,11.60106383,,22,15,6,33.33333333,19.04761905,23.80952381,14.28571429,9.523809524,0.0,Ile-de-France,International,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,,,,,,
79,2018-01,International,PARIS GARE DE LYON,LAUSANNE,222,151,2,10,10.91166667,0.368008949,20,33.67583333,6.025838926,,20,6,2,31.57894737,26.31578947,31.57894737,5.263157895,0.0,5.263157895,Ile-de-France,International,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,,,,,,
80,2018-01,International,ZURICH,PARIS GARE DE LYON,176,122,3,65,4.369230769,2.386554622,8,36.81458333,2.390616246,,7,3,1,37.5,12.5,25.0,12.5,0.0,12.5,International,Ile-de-France,,,,,,,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
81,2018-01,National,ANGOULÊME,PARIS MONTPARNASSE,125,270,4,135,5.710123457,2.971365915,56,21.19821429,6.464974937,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)",33,9,0,26.92307692,42.30769231,9.615384615,15.38461538,3.846153846,1.923076923,Nouvelle-Aquitaine,Ile-de-France,2218965.0,2198301.0,1516910.0,1111740.0,1826364.0,1712440.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
82,2018-01,National,LYON PART DIEU,RENNES,232,88,2,50,7.033666667,4.213372093,20,36.05,10.8255814,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)",20,9,2,10.52631579,63.15789474,10.52631579,15.78947368,0.0,0.0,Auvergne-Rhone-Alpes,Bretagne,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0,15169003.0,13921836.0,9619265.0,7431788.0,11588429.0,10418643.0
83,2018-01,National,NANTES,PARIS MONTPARNASSE,128,525,3,193,7.294991364,2.720210728,84,33.48115079,7.225734355,,56,29,11,37.33333333,26.66666667,21.33333333,4.0,9.333333333,1.333333333,Pays de la Loire,Ile-de-France,17082588.0,15512154.0,11031867.0,8047221.0,12961997.0,11811037.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
84,2018-01,National,PARIS MONTPARNASSE,BREST,223,281,1,39,8.1,0.75172619,19,46.57894737,4.860714286,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)",19,7,4,21.05263158,47.36842105,10.52631579,21.05263158,0.0,0.0,Ile-de-France,Bretagne,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,2572723.0,2370384.0,1760542.0,1305129.0,1962604.0,1722004.0
85,2018-01,National,PARIS MONTPARNASSE,LA ROCHELLE,166,226,0,21,6.23968254,0.286283186,19,24.73684211,2.938053097,,11,6,1,22.22222222,27.77777778,16.66666667,16.66666667,5.555555556,11.11111111,Ile-de-France,Nouvelle-Aquitaine,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,2925287.0,2692269.0,2059413.0,1490951.0,2235983.0,1984267.0
86,2018-01,National,PARIS MONTPARNASSE,LE MANS,54,441,2,62,10.47446237,1.174867122,65,16.90461538,2.997570235,,22,9,3,28.94736842,26.31578947,10.52631579,26.31578947,5.263157895,2.631578947,Ile-de-France,Pays de la Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,5302246.0,5048028.0,3813805.0,2781897.0,4945609.0,4916622.0
87,2018-01,National,PARIS MONTPARNASSE,NANTES,124,508,3,71,7.235211268,0.734290429,58,33.72643678,5.292211221,,39,18,8,33.33333333,22.22222222,16.66666667,20.37037037,5.555555556,1.851851852,Ile-de-France,Pays de la Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,17082588.0,15512154.0,11031867.0,8047221.0,12961997.0,11811037.0
88,2018-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,182,1,38,10.4122807,1.958747698,21,57.18095238,6.779558011,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)",21,17,7,47.61904762,28.57142857,0.0,19.04761905,4.761904762,0.0,Ile-de-France,Occitanie,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,14526190.0,12869088.0,10248180.0,7616091.0,9892175.0,8712234.0
89,2018-01,National,PARIS MONTPARNASSE,VANNES,152,253,1,38,9.746929825,1.055026455,39,40.30769231,7.77281746,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)",27,16,8,25.64102564,38.46153846,12.82051282,17.94871795,0.0,5.128205128,Ile-de-France,Bretagne,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,2170614.0,2019329.0,1512731.0,1088186.0,1599913.0,1412592.0
90,2018-01,National,VANNES,PARIS MONTPARNASSE,156,278,1,168,5.120436508,3.131046931,37,30.07207207,6.264019254,,25,11,3,24.13793103,44.82758621,20.68965517,3.448275862,3.448275862,3.448275862,Bretagne,Ile-de-France,2170614.0,2019329.0,1512731.0,1088186.0,1599913.0,1412592.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
91,2018-01,National,PARIS GARE DU NORD,DUNKERQUE,116,271,3,46,11.2365942,1.797636816,29,28.68965517,3.73880597,,18,9,4,35.71428571,28.57142857,7.142857143,25.0,3.571428571,0.0,Ile-de-France,Hauts-de-France,226768485.0,211698470.0,126621006.0,92233317.0,244744368.0,244465576.0,2042446.0,1905250.0,1414394.0,1241973.0,1931759.0,1663300.0
92,2018-01,National,MARSEILLE SAINT-CHARLES,TOURCOING,299,31,0,13,10.76923077,4.334946237,3,88.33333333,11.32258065,"7830 du 17 +76: Dérangement d'installations
7830 du 20 +88: Attente execution service voy",3,3,3,0.0,33.33333333,33.33333333,33.33333333,0.0,0.0,PACA,Hauts-de-France,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0,710223.0,609158.0,534310.0,425537.0,610714.0,731606.0
93,2018-01,National,ANNECY,PARIS GARE DE LYON,224,198,0,12,8.070833333,0.489141414,38,37.24605263,8.552525253,,38,14,5,23.80952381,42.85714286,9.523809524,14.28571429,4.761904762,4.761904762,Auvergne-Rhone-Alpes,Ile-de-France,3000715.0,2817701.0,2127405.0,1562888.0,2334077.0,2209179.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
94,2018-01,National,AVIGNON TGV,PARIS GARE DE LYON,159,538,0,109,11.68730887,2.113475836,88,31.96856061,5.797924411,,62,35,12,36.47058824,24.70588235,16.47058824,18.82352941,0.0,3.529411765,PACA,Ile-de-France,4179142.0,4160030.0,3124201.0,2154016.0,4094962.0,3685875.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
95,2018-01,National,LYON PART DIEU,MARSEILLE SAINT-CHARLES,107,539,7,271,16.21242312,8.403414787,114,39.73888889,9.378195489,,96,46,21,30.66666667,28.0,20.0,14.66666667,1.333333333,5.333333333,Auvergne-Rhone-Alpes,PACA,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0
96,2018-01,National,PARIS GARE DE LYON,AVIGNON TGV,159,462,0,48,11.04236111,0.855627706,64,31.44114583,5.880880231,,45,19,8,30.15873016,25.3968254,19.04761905,22.22222222,3.174603175,0.0,Ile-de-France,PACA,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,4179142.0,4160030.0,3124201.0,2154016.0,4094962.0,3685875.0
97,2018-01,National,PARIS GARE DE LYON,BELLEGARDE-SUR-VALSERINE,160,231,2,34,5.780882353,0.563464338,64,36.38802083,11.86091703,,49,24,10,40.0,25.45454545,25.45454545,5.454545455,3.636363636,0.0,Ile-de-France,Auvergne-Rhone-Alpes,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,1723382.0,1500251.0,1123969.0,775242.0,1305663.0,1151476.0
98,2018-01,National,PARIS GARE DE LYON,BESANÇON FRANCHE-COMTÉ TGV,128,202,2,25,11.62066667,1.143583333,23,31.26884058,5.84925,,18,8,2,9.090909091,36.36363636,9.090909091,31.81818182,9.090909091,4.545454545,Ile-de-France,Bourgogne-Franche-Comte,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,739282.0,618834.0,501306.0,349723.0,657453.0,641643.0
99,2018-01,National,PARIS GARE DE LYON,DIJON,96,468,6,62,11.56935484,1.227525253,40,31.12083333,3.146212121,,32,16,4,14.28571429,40.0,17.14285714,25.71428571,2.857142857,0.0,Ile-de-France,Bourgogne-Franche-Comte,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,7653382.0,7081622.0,4861793.0,4149069.0,6350035.0,5798071.0
100,2018-01,National,PARIS GARE DE LYON,MONTPELLIER SAINT-ROCH,209,294,0,47,12.22801418,1.626247166,37,39.01036036,4.363038549,,37,19,6,25.71428571,45.71428571,11.42857143,14.28571429,2.857142857,0.0,Ile-de-France,Occitanie,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,8061640.0,7646291.0,5850564.0,4220874.0,6393777.0,7123630.0
101,2018-01,National,VALENCE TGV RHÔNE-ALPES SUD,PARIS GARE DE LYON,132,280,2,130,11.22217949,5.252158273,48,39.12465278,5.893585132,,45,21,7,17.5,37.5,12.5,25.0,2.5,5.0,Auvergne-Rhone-Alpes,Ile-de-France,3550552.0,3022392.0,2187316.0,1550358.0,2597471.0,2620451.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
102,2018-01,International,MARSEILLE SAINT-CHARLES,MADRID,464,15,0,1,13.96666667,1.165555556,3,28.0,3.2,,3,1,0,0.0,0.0,100.0,0.0,0.0,0.0,PACA,International,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0,,,,,,
103,2018-01,International,STUTTGART,PARIS EST,185,154,5,124,4.631989247,3.918232662,12,34.57777778,4.045525727,,12,4,1,41.66666667,25.0,0.0,16.66666667,0.0,16.66666667,International,Ile-de-France,,,,,,,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0
104,2018-01,National,LAVAL,PARIS MONTPARNASSE,86,208,0,84,7.287896825,3.016987179,55,16.56909091,5.044791667,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)",19,5,2,16.12903226,35.48387097,19.35483871,22.58064516,3.225806452,3.225806452,Pays de la Loire,Ile-de-France,1585924.0,1476306.0,1117818.0,830231.0,1381878.0,1340455.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
105,2018-01,National,LE MANS,PARIS MONTPARNASSE,56,406,1,213,8.479968701,4.567119342,105,18.04904762,5.363539095,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
Le 1er : Tempête Carmen sur la façade Atlantique  (52 TGV ; 1079mn)
Le 3 : Tempête Eleonor sur l’ouest de la France (35 TGV ; 407mn)
Le 5 : Dérangement d’une aiguille en gare de Massy TGV (57 TGV ; 1254mn)
Le 7 : Dérangement du poste d’aiguillage de Paris Montparnasse (70 TGV ; 1490mn)
Le 12 : Colis suspect en gare de Paris Montparnasse (32 TGV ; 499mn)
Le 12 : Incident caténaire en gare de Rennes (26 TGV ; 2188mn)
Le 17 : Dérangement du poste d’aiguillage de Paris Montparnasse (26 TGV ; 386mn)
Le 17 : Présence d’une personne dans les voies à Ste Luce (11 TGV ; 212mn)
Le 26 : Heurt d’une personne au niveau de Tiercé (44 TGV ; 1578mn)",32,9,4,20.0,35.0,16.66666667,16.66666667,8.333333333,3.333333333,Pays de la Loire,Ile-de-France,5302246.0,5048028.0,3813805.0,2781897.0,4945609.0,4916622.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
